DATA,HORÁRIO,NOME CONDOMÍNIO,UN,HAB/Un,RSU TOTAL (kg),RSU RECICLAVEL (kg),ORGÂNICO,CEP,RECICLABILIDADE,RESÍDUO PREDOMINANTE,QUANTIDADE (toneladas),TAXA DE APROVEITAMENTO (%),CUSTO DA COLETA (R$),TEMPO DE COLETA (minutos)
30-03-2020,11:00,FIT BOSQUE ITAQUERA,2362,2,3847.0,308.92,1891.1,08260-000,ALTA,Vidro,0.37,73.0,957.69,10.35
30-03-2020,12:45,TORRE DE TAVORA,2213,2,2737.0,789.64,1655.9,04075-010,BAIXA,Papel,1.5,81.85,1072.27,46.09
30-03-2020,08:30,VIDA BELA,2447,2,4090.0,568.24,1322.89,03118-001,ALTA,Plástico,1.62,97.77,566.64,33.87
30-03-2020,09:15,EDÍFICIO PAULICEIA E SÃO CARLOS DO PINHAL,1784,1,2282.0,861.66,717.99,01310-300,BAIXA,Orgânico,0.51,50.81,362.35,20.59
30-03-2020,10:00,VARANDA BOTANIC,3034,2,3054.0,359.28,2070.96,05543-060,BAIXA,Vidro,1.62,84.63,937.31,13.8
30-03-2020,08:00,CONDOMÍNIO RESIDENCIAL GOLF PARK,2043,2,4530.0,949.86,2371.0,04038-001,BAIXA,Papel,0.1,79.91,550.8,49.89
30-03-2020,11:30,CONDOMÍNIO PATEO ANDALUZ,2802,1,4176.0,375.91,1874.05,04054-011,ALTA,Papelão,1.33,92.96,855.83,18.77
30-03-2020,14:45,CONDOMÍNIO RESIDENCIAL FLAMBOYANT,3763,1,1517.0,189.04,817.96,06038-310,BAIXA,Papelão,1.71,55.33,587.07,20.69
30-03-2020,09:00,INNOVA III & IV,1664,2,2752.0,713.16,992.08,04211-320,ALTA,Vidro,2.0,73.21,502.01,57.08
30-03-2020,12:00,MAGNUM RESIDENCIAL,3431,2,1613.0,999.43,731.99,05085-010,ALTA,Papel,1.63,52.49,740.26,27.67
30-03-2020,09:45,EDIFÍCIO LINA JARDINS,2636,1,3215.0,751.64,1432.21,01415-001,ALTA,Papelão,1.96,66.02,510.59,49.88
30-03-2020,13:00,CONDOMÍNIO RESIDENCIAL ARICANDUVA,1566,2,2182.0,323.87,932.59,03978-160,ALTA,Papelão,0.38,59.12,608.25,30.04
30-03-2020,14:30,HELLO VILA MARIANA,3981,1,2677.0,1032.57,1320.11,04101-000,ALTA,Papelão,0.45,67.5,768.33,35.58
30-03-2020,08:30,RESIDENCIAL TIETÊ,2237,2,3754.0,889.11,1598.38,03026-000,ALTA,Papelão,1.39,79.43,647.99,50.16
30-03-2020,09:15,EASY CIDADE UNIVERSITÁRIA,2704,1,3007.0,421.79,2029.52,05366-000,BAIXA,Vidro,0.65,97.97,1000.04,16.15
30-03-2020,10:00,NURBAN PINHEIROS,2295,2,2702.0,891.52,922.37,05423-010,BAIXA,Orgânico,1.96,71.83,661.57,11.4
30-03-2020,11:45,UPPER SÃO CAETANO,3281,2,4869.0,212.48,2148.12,09530-001,ALTA,Plástico,0.81,57.84,1227.28,34.25
30-03-2020,14:00,BE URBAN METRÔ BROOKLIN,2213,2,3077.0,749.66,1273.46,04705-000,ALTA,Papelão,1.25,61.54,536.78,12.93
30-03-2020,13:30,PÁTIO MONDRIAN,3014,1,2313.0,850.13,903.94,04793-100,BAIXA,Orgânico,1.96,53.11,566.31,55.88
30-03-2020,12:15,CONDOMÍNIO DEZ EUCALIPTO,3098,1,1815.0,386.28,918.9,06278-080,BAIXA,Papelão,0.71,50.69,611.83,44.78
30-03-2020,08:45,PORTAL DAS NAÇÕES,2157,1,1842.0,992.21,601.03,06223-080,ALTA,Papelão,1.68,96.79,523.36,44.95
30-03-2020,10:30,SPAZIO CACHOEIRA DA NASCENTE,4233,1,1721.0,411.18,593.44,06765-220,ALTA,Papel,0.61,95.61,421.08,54.86
30-03-2020,12:45,SPAZIO IBIRAPUERA,4078,1,4594.0,1168.25,2379.24,04022-020,BAIXA,Vidro,0.36,54.47,676.76,49.81
30-03-2020,14:15,SPAZIO INTERLAGOS,3741,1,1514.0,1272.65,939.9,04822-090,BAIXA,Papel,1.97,90.06,572.48,11.98
30-03-2020,13:00,SPAZIO PINHEIROS,3305,1,3332.0,425.92,2319.65,04561-010,BAIXA,Papelão,0.18,60.1,1356.72,49.23
30-03-2020,09:30,RECANTO DOS PÁSSAROS,3086,1,1732.0,935.11,1042.69,03193-005,BAIXA,Orgânico,0.83,96.51,805.43,50.74
30-03-2020,11:15,PAÇO DAS FLORES,1526,1,1753.0,1571.66,749.27,04826-190,ALTA,Plástico,0.5,58.01,345.4,32.85
30-03-2020,10:45,PROVENCE APPARTAMENTS,1711,1,2569.0,259.18,913.41,04543-010,ALTA,Papel,0.58,83.31,410.66,45.78
31-03-2020,08:30,FLEX I,1415,2,1851.0,119.43,739.57,04538-132,ALTA,Plástico,1.15,52.06,323.08,16.55
31-03-2020,09:15,FLEX III,1852,1,2928.0,540.29,1717.14,04538-133,BAIXA,Papel,0.69,79.87,903.32,39.66
31-03-2020,10:00,ALTOS DO BUTANTÃ,2005,2,3410.0,680.91,1531.84,05359-001,ALTA,Papelão,1.22,70.13,531.08,11.04
31-03-2020,08:00,EASY LIFE,4063,2,4012.0,674.89,2398.84,06764-170,BAIXA,Papelão,1.62,95.55,798.34,16.58
31-03-2020,11:30,CONDOMINIO BANDEIRANTES,2684,1,1664.0,545.16,732.93,06705-300,ALTA,Plástico,0.11,88.64,397.57,56.96
31-03-2020,14:45,SKY HOUSE,3406,1,1409.0,638.17,902.08,03141-060,BAIXA,Vidro,1.61,58.75,716.63,31.13
31-03-2020,10:30,PLAZA MAYOR,2547,2,3480.0,381.89,2251.6,05303-020,BAIXA,Orgânico,0.75,72.79,1064.35,38.24
31-03-2020,13:15,MAXI PIRITUBA,2842,2,3783.0,1037.41,1521.92,02936-001,ALTA,Papelão,1.97,62.34,710.08,42.33
31-03-2020,09:45,EDIFICIO JOSÉ MARTINS (HUB PAULISTA),3293,1,4141.0,822.97,1644.02,04543-011,ALTA,Vidro,1.69,77.56,404.65,30.09
31-03-2020,14:00,LED BARRA FUNDA,2589,1,3093.0,415.89,1832.21,01136-000,BAIXA,Papelão,1.34,59.78,558.1,35.1
31-03-2020,13:30,CIDADE VIVA OFFICES,3523,1,4024.0,263.35,2094.13,03317-000,BAIXA,Papel,0.41,62.08,345.59,41.97
31-03-2020,15:30,BRISA DA MATA,1311,2,4149.0,717.14,2244.04,08122-600,BAIXA,Papelão,1.96,97.89,1216.81,57.08
31-03-2020,11:00,FIT BOSQUE ITAQUERA,2362,2,3847.0,699.56,2037.11,08260-000,BAIXA,Vidro,0.36,95.58,751.08,34.51
31-03-2020,12:45,TORRE DE TAVORA,2213,2,2737.0,830.49,1846.2,04075-010,BAIXA,Vidro,1.3,70.62,909.8,16.2
31-03-2020,08:30,VIDA BELA,2447,2,4090.0,637.28,2109.4,03118-001,BAIXA,Vidro,1.93,97.1,650.99,41.28
31-03-2020,09:15,EDÍFICIO PAULICEIA E SÃO CARLOS DO PINHAL,1784,1,2282.0,690.71,919.51,01310-300,ALTA,Plástico,0.77,90.43,800.01,40.63
31-03-2020,10:00,VARANDA BOTANIC,3034,2,3054.0,472.85,2091.97,05543-060,BAIXA,Plástico,0.88,82.01,894.62,53.4
31-03-2020,08:00,CONDOMÍNIO RESIDENCIAL GOLF PARK,2043,2,4530.0,154.81,1984.63,04038-001,ALTA,Papel,1.04,61.39,1024.3,20.66
31-03-2020,11:30,CONDOMÍNIO PATEO ANDALUZ,2802,1,4176.0,645.91,1764.79,04054-011,BAIXA,Orgânico,1.37,72.37,833.43,29.44
31-03-2020,14:45,CONDOMÍNIO RESIDENCIAL FLAMBOYANT,3763,1,1517.0,799.46,918.73,06038-310,BAIXA,Papelão,0.89,59.71,677.8,45.11
31-03-2020,09:00,INNOVA III & IV,1664,2,2752.0,198.45,1265.05,04211-320,ALTA,Vidro,0.74,67.53,510.69,41.73
31-03-2020,12:00,MAGNUM RESIDENCIAL,3431,2,1613.0,925.68,857.96,05085-010,BAIXA,Papel,2.0,84.76,585.3,19.05
31-03-2020,09:45,EDIFÍCIO LINA JARDINS,2636,1,3215.0,822.59,1902.72,01415-001,BAIXA,Papelão,1.36,58.3,575.81,17.23
31-03-2020,13:00,CONDOMÍNIO RESIDENCIAL ARICANDUVA,1566,2,2182.0,510.94,991.91,03978-160,ALTA,Papelão,1.62,56.73,672.26,24.13
31-03-2020,14:30,HELLO VILA MARIANA,3981,1,2677.0,739.81,1006.74,04101-000,ALTA,Papel,0.7,53.52,444.19,44.51
31-03-2020,08:30,RESIDENCIAL TIETÊ,2237,2,3754.0,122.77,2316.2,03026-000,BAIXA,Plástico,1.09,84.22,483.42,28.17
31-03-2020,09:15,EASY CIDADE UNIVERSITÁRIA,2704,1,3007.0,311.95,1721.91,05366-000,BAIXA,Vidro,0.73,67.64,642.77,30.79
31-03-2020,10:00,NURBAN PINHEIROS,2295,2,2702.0,647.32,1158.61,05423-010,ALTA,Papelão,1.53,73.77,801.65,39.43
31-03-2020,11:45,UPPER SÃO CAETANO,3281,2,4869.0,618.19,1603.07,09530-001,BAIXA,Orgânico,1.61,79.7,577.21,44.87
31-03-2020,14:00,BE URBAN METRÔ BROOKLIN,2213,2,3077.0,175.78,1200.81,04705-000,ALTA,Papel,0.79,65.96,729.16,41.2
31-03-2020,13:30,PÁTIO MONDRIAN,3014,1,2313.0,928.82,1413.05,04793-100,BAIXA,Papel,0.77,78.03,634.01,42.33
31-03-2020,12:15,CONDOMÍNIO DEZ EUCALIPTO,3098,1,1815.0,605.31,753.51,06278-080,ALTA,Papelão,1.78,83.04,568.61,14.81
31-03-2020,08:45,PORTAL DAS NAÇÕES,2157,1,1842.0,314.73,1265.68,06223-080,BAIXA,Vidro,0.99,60.22,587.89,29.57
31-03-2020,10:30,SPAZIO CACHOEIRA DA NASCENTE,4233,1,1721.0,293.28,753.72,06765-220,ALTA,Papelão,0.97,92.97,380.83,35.97
31-03-2020,12:45,SPAZIO IBIRAPUERA,4078,1,4594.0,741.57,2597.38,04022-020,BAIXA,Papelão,1.7,93.73,809.26,22.52
31-03-2020,14:15,SPAZIO INTERLAGOS,3741,1,1514.0,722.36,665.21,04822-090,BAIXA,Orgânico,0.47,98.88,565.56,42.57
31-03-2020,13:00,SPAZIO PINHEIROS,3305,1,3332.0,468.91,1075.51,04561-010,ALTA,Papelão,0.47,56.08,271.77,37.68
31-03-2020,09:30,RECANTO DOS PÁSSAROS,3086,1,1732.0,884.93,665.46,03193-005,ALTA,Plástico,0.48,64.15,586.73,50.18
31-03-2020,11:15,PAÇO DAS FLORES,1526,1,1753.0,181.68,747.71,04826-190,ALTA,Plástico,1.37,69.49,278.22,40.07
31-03-2020,10:45,PROVENCE APPARTAMENTS,1711,1,2569.0,144.52,1341.25,04543-010,BAIXA,Orgânico,1.53,93.17,961.34,26.87
01-04-2020,08:30,FLEX I,537,3,1611.0,654.07,725.46,04538-132,BAIXA,Orgânico,1.65,77.33,644.51,55.22
01-04-2020,09:15,FLEX III,537,3,1611.0,654.07,706.58,04538-133,ALTA,Vidro,0.33,65.77,480.33,27.34
01-04-2020,10:00,ALTOS DO BUTANTÃ,432,3,1296.0,526.18,661.82,05359-001,BAIXA,Vidro,0.36,91.99,491.69,11.78
01-04-2020,08:00,EASY LIFE,257,3,771.0,313.03,340.85,06764-170,ALTA,Papel,1.35,82.64,483.69,39.71
01-04-2020,11:30,CONDOMINIO BANDEIRANTES,609,3,1827.0,741.76,832.98,06705-300,BAIXA,Orgânico,1.84,94.7,344.57,11.96
01-04-2020,14:45,SKY HOUSE,230,3,690.0,280.14,258.63,03141-060,ALTA,Plástico,1.2,73.85,365.37,35.72
01-04-2020,10:30,PLAZA MAYOR,358,3,1074.0,436.04,444.91,05303-020,BAIXA,Orgânico,0.17,75.4,365.58,20.33
01-04-2020,13:15,MAXI PIRITUBA,223,3,669.0,271.61,276.48,02936-001,ALTA,Papelão,0.88,80.1,438.91,23.48
01-04-2020,09:45,EDIFICIO JOSÉ MARTINS (HUB PAULISTA),16,3,48.0,19.49,15.43,04543-011,BAIXA,Orgânico,1.04,56.33,177.72,20.12
01-04-2020,14:00,LED BARRA FUNDA,551,3,1653.0,671.12,844.73,01136-000,BAIXA,Papelão,1.32,60.56,381.61,56.17
01-04-2020,13:30,CIDADE VIVA OFFICES,459,3,1377.0,559.06,666.52,03317-000,BAIXA,Orgânico,1.3,60.05,454.87,20.76
01-04-2020,15:30,BRISA DA MATA,159,3,477.0,193.66,190.74,08122-600,BAIXA,Orgânico,1.35,66.62,464.68,30.38
01-04-2020,11:00,FIT BOSQUE ITAQUERA,257,3,771.0,313.03,308.62,08260-000,ALTA,Papel,1.45,59.23,592.56,13.96
01-04-2020,12:45,TORRE DE TAVORA,40,3,120.0,48.72,56.28,04075-010,ALTA,Plástico,0.44,65.0,367.35,43.42
01-04-2020,08:30,VIDA BELA,960,3,2880.0,1169.28,1016.32,03118-001,ALTA,Vidro,1.73,58.92,807.29,50.33
01-04-2020,09:15,EDÍFICIO PAULICEIA E SÃO CARLOS DO PINHAL,240,3,720.0,292.32,451.14,01310-300,BAIXA,Papel,0.6,68.48,312.69,28.19
01-04-2020,10:00,VARANDA BOTANIC,138,3,414.0,168.08,223.71,05543-060,BAIXA,Plástico,0.57,85.8,372.75,11.89
01-04-2020,08:00,CONDOMÍNIO RESIDENCIAL GOLF PARK,144,3,432.0,175.39,290.76,04038-001,BAIXA,Papelão,0.81,92.59,438.97,45.5
01-04-2020,11:30,CONDOMÍNIO PATEO ANDALUZ,199,3,597.0,242.38,381.49,04054-011,BAIXA,Papel,0.36,64.66,231.9,25.98
01-04-2020,14:45,CONDOMÍNIO RESIDENCIAL FLAMBOYANT,216,3,648.0,263.09,289.91,06038-310,ALTA,Papelão,0.4,51.65,387.94,28.34
01-04-2020,09:00,INNOVA III & IV,282,3,621.0,251.54,354.57,04211-320,BAIXA,Plástico,0.16,91.47,343.01,33.05
01-04-2020,12:00,MAGNUM RESIDENCIAL,584,3,1752.0,711.31,809.14,05085-010,ALTA,Plástico,0.17,63.21,347.08,31.36
01-04-2020,09:45,EDIFÍCIO LINA JARDINS,30,3,90.0,36.54,38.49,01415-001,BAIXA,Orgânico,0.61,83.4,424.23,32.29
01-04-2020,13:00,CONDOMÍNIO RESIDENCIAL ARICANDUVA,520,3,1560.0,633.36,996.58,03978-160,BAIXA,Vidro,1.83,98.2,452.26,36.87
01-04-2020,14:30,HELLO VILA MARIANA,196,3,588.0,238.73,341.35,04101-000,BAIXA,Vidro,1.63,97.28,224.23,26.54
01-04-2020,08:30,RESIDENCIAL TIETÊ,228,3,684.0,277.7,290.16,03026-000,ALTA,Vidro,0.86,93.73,297.19,25.67
01-04-2020,09:15,EASY CIDADE UNIVERSITÁRIA,330,3,990.0,401.94,402.27,05366-000,ALTA,Papelão,1.12,74.38,448.48,14.97
01-04-2020,10:00,NURBAN PINHEIROS,103,3,309.0,125.45,194.83,05423-010,BAIXA,Vidro,1.15,70.57,522.71,15.79
01-04-2020,11:45,UPPER SÃO CAETANO,124,3,372.0,151.03,248.9,09530-001,BAIXA,Vidro,1.44,91.64,202.31,47.86
01-04-2020,14:00,BE URBAN METRÔ BROOKLIN,203,3,609.0,247.25,257.66,04705-000,ALTA,Vidro,1.15,65.2,317.45,38.62
01-04-2020,13:30,PÁTIO MONDRIAN,137,3,411.0,166.87,217.4,04793-100,BAIXA,Papel,0.48,61.82,394.08,55.61
01-04-2020,12:15,CONDOMÍNIO DEZ EUCALIPTO,300,3,900.0,365.4,628.76,06278-080,BAIXA,Vidro,0.14,96.28,541.97,55.37
01-04-2020,08:45,PORTAL DAS NAÇÕES,192,3,576.0,233.86,372.75,06223-080,BAIXA,Plástico,1.42,76.67,427.93,49.11
01-04-2020,10:30,SPAZIO CACHOEIRA DA NASCENTE,288,3,864.0,350.78,594.84,06765-220,BAIXA,Orgânico,1.59,80.3,437.26,22.65
01-04-2020,12:45,SPAZIO IBIRAPUERA,288,3,864.0,350.78,308.45,04022-020,BAIXA,Orgânico,1.31,63.46,210.52,21.33
01-04-2020,14:15,SPAZIO INTERLAGOS,288,3,864.0,350.78,274.12,04822-090,ALTA,Papelão,0.18,89.17,426.28,54.73
01-04-2020,13:00,SPAZIO PINHEIROS,288,3,864.0,350.78,271.7,04561-010,ALTA,Plástico,1.43,57.61,422.96,55.84
01-04-2020,09:30,RECANTO DOS PÁSSAROS,263,3,789.0,320.33,461.99,03193-005,BAIXA,Vidro,0.64,98.64,536.42,58.74
01-04-2020,11:15,PAÇO DAS FLORES,92,3,276.0,112.06,107.32,04826-190,BAIXA,Orgânico,1.77,58.91,393.24,17.79
01-04-2020,10:45,PROVENCE APPARTAMENTS,84,3,252.0,102.31,141.67,04543-010,BAIXA,Papelão,1.53,75.97,231.46,57.24
02-04-2020,08:30,FLEX I,537,3,1672.56,678.91,944.08,04538-132,BAIXA,Plástico,1.72,53.49,565.67,29.88
02-04-2020,09:15,FLEX III,537,3,1645.27,670.12,926.73,04538-133,BAIXA,Papelão,1.65,80.34,469.52,21.96
02-04-2020,10:00,ALTOS DO BUTANTÃ,432,3,1309.84,531.6,894.19,05359-001,BAIXA,Papelão,1.29,74.17,680.28,15.7
02-04-2020,08:00,EASY LIFE,257,3,775.92,315.41,441.02,06764-170,BAIXA,Papelão,1.2,91.74,362.69,45.9
02-04-2020,11:30,CONDOMINIO BANDEIRANTES,609,3,1832.18,744.93,652.99,06705-300,ALTA,Papel,1.81,96.09,400.98,25.52
02-04-2020,14:45,SKY HOUSE,230,3,694.19,282.35,399.66,03141-060,BAIXA,Papel,1.23,83.43,274.1,33.02
02-04-2020,10:30,PLAZA MAYOR,358,3,1077.79,437.62,391.41,05303-020,ALTA,Vidro,0.59,78.79,311.87,49.36
02-04-2020,13:15,MAXI PIRITUBA,223,3,671.45,273.06,465.82,02936-001,BAIXA,Plástico,0.51,96.63,404.42,31.82
02-04-2020,09:45,EDIFICIO JOSÉ MARTINS (HUB PAULISTA),16,3,49.82,20.29,23.42,04543-011,BAIXA,Orgânico,0.4,90.96,236.29,29.97
02-04-2020,14:00,LED BARRA FUNDA,551,3,1656.98,672.99,530.51,01136-000,BAIXA,Orgânico,1.52,63.22,501.51,11.49
02-04-2020,13:30,CIDADE VIVA OFFICES,459,3,1379.7,560.76,794.36,03317-000,BAIXA,Papel,1.69,65.84,646.36,40.08
02-04-2020,15:30,BRISA DA MATA,159,3,480.35,195.48,227.37,08122-600,ALTA,Plástico,1.96,99.69,404.33,59.02
02-04-2020,11:00,FIT BOSQUE ITAQUERA,257,3,774.18,314.74,244.02,08260-000,ALTA,Papel,1.45,76.78,245.12,59.3
02-04-2020,12:45,TORRE DE TAVORA,40,3,123.29,50.15,37.22,04075-010,ALTA,Papel,0.85,92.03,448.72,44.95
02-04-2020,08:30,VIDA BELA,960,3,2899.04,1176.34,1243.63,03118-001,BAIXA,Orgânico,0.42,72.53,811.47,53.1
02-04-2020,09:15,EDÍFICIO PAULICEIA E SÃO CARLOS DO PINHAL,240,3,724.58,294.63,460.82,01310-300,BAIXA,Papelão,0.8,64.0,411.32,21.6
02-04-2020,10:00,VARANDA BOTANIC,138,3,417.97,169.99,194.9,05543-060,ALTA,Papel,1.2,57.76,220.04,43.49
02-04-2020,08:00,CONDOMÍNIO RESIDENCIAL GOLF PARK,144,3,437.85,177.98,143.57,04038-001,ALTA,Vidro,0.53,58.71,373.24,32.19
02-04-2020,11:30,CONDOMÍNIO PATEO ANDALUZ,199,3,594.76,241.85,321.34,04054-011,BAIXA,Vidro,0.12,53.47,447.47,30.38
02-04-2020,14:45,CONDOMÍNIO RESIDENCIAL FLAMBOYANT,216,3,652.14,265.31,316.63,06038-310,ALTA,Plástico,0.4,66.16,560.52,13.2
02-04-2020,09:00,INNOVA III & IV,282,3,1826.47,726.64,735.46,04211-320,ALTA,Papelão,0.42,85.8,483.71,15.06
02-04-2020,12:00,MAGNUM RESIDENCIAL,584,3,1772.19,672.85,1154.67,05085-010,BAIXA,Vidro,1.01,89.91,389.04,43.23
02-04-2020,09:45,EDIFÍCIO LINA JARDINS,30,3,1802.36,742.03,811.57,01415-001,ALTA,Plástico,1.23,95.38,694.69,47.44
02-04-2020,13:00,CONDOMÍNIO RESIDENCIAL ARICANDUVA,520,3,1549.81,616.72,944.34,03978-160,BAIXA,Orgânico,0.73,58.84,740.74,56.53
02-04-2020,14:30,HELLO VILA MARIANA,196,3,1878.21,721.92,1105.12,04101-000,BAIXA,Plástico,1.27,83.1,58.43,29.75
02-04-2020,08:30,RESIDENCIAL TIETÊ,228,3,1682.09,679.71,1046.17,03026-000,BAIXA,Orgânico,0.19,83.97,396.44,24.7
02-04-2020,09:15,EASY CIDADE UNIVERSITÁRIA,330,3,1864.8,713.28,902.86,05366-000,ALTA,Papel,0.45,57.87,476.91,20.69
02-04-2020,10:00,NURBAN PINHEIROS,103,3,1725.69,672.02,638.74,05423-010,BAIXA,Orgânico,1.87,97.41,370.87,19.05
02-04-2020,11:45,UPPER SÃO CAETANO,124,3,1624.73,624.81,811.31,09530-001,BAIXA,Orgânico,1.24,68.3,379.36,55.86
02-04-2020,14:00,BE URBAN METRÔ BROOKLIN,203,3,1882.32,728.46,807.1,04705-000,BAIXA,Orgânico,1.29,63.81,306.35,16.76
02-04-2020,13:30,PÁTIO MONDRIAN,137,3,1785.23,704.12,555.58,04793-100,ALTA,Plástico,0.29,50.24,625.98,38.57
02-04-2020,12:15,CONDOMÍNIO DEZ EUCALIPTO,300,3,1627.9,610.95,1085.29,06278-080,BAIXA,Vidro,2.0,90.88,621.02,51.21
02-04-2020,08:45,PORTAL DAS NAÇÕES,192,3,1801.55,705.27,602.26,06223-080,ALTA,Papel,0.42,87.64,357.77,14.56
02-04-2020,10:30,SPAZIO CACHOEIRA DA NASCENTE,288,3,1773.78,703.64,1148.09,06765-220,BAIXA,Papel,1.69,63.4,552.37,40.09
02-04-2020,12:45,SPAZIO IBIRAPUERA,288,3,1808.93,718.05,1121.08,04022-020,BAIXA,Plástico,1.34,98.82,675.46,51.73
02-04-2020,14:15,SPAZIO INTERLAGOS,288,3,1646.98,626.74,755.22,04822-090,ALTA,Plástico,1.69,66.72,549.7,26.08
02-04-2020,13:00,SPAZIO PINHEIROS,288,3,1884.2,726.68,566.54,04561-010,BAIXA,Orgânico,1.72,89.43,534.22,34.73
02-04-2020,09:30,RECANTO DOS PÁSSAROS,263,3,1799.86,710.23,815.59,03193-005,ALTA,Papel,1.26,71.68,582.48,11.77
02-04-2020,11:15,PAÇO DAS FLORES,92,3,1628.74,606.32,1047.68,04826-190,BAIXA,Plástico,1.22,58.03,483.77,21.81
02-04-2020,10:45,PROVENCE APPARTAMENTS,84,3,1835.29,721.89,1101.6,04543-010,BAIXA,Plástico,0.82,90.12,675.15,18.7
03-04-2020,08:30,FLEX I,537,3,1690.24,685.28,910.16,04538-132,BAIXA,Papelão,1.23,60.32,666.11,30.91
03-04-2020,09:15,FLEX III,537,3,1628.17,661.24,720.35,04538-133,ALTA,Plástico,1.09,52.89,557.26,19.12
03-04-2020,10:00,ALTOS DO BUTANTÃ,432,3,1321.23,536.43,559.83,05359-001,BAIXA,Orgânico,0.8,95.34,373.0,15.31
03-04-2020,08:00,EASY LIFE,257,3,786.51,319.81,407.56,06764-170,BAIXA,Papel,0.45,53.51,433.06,59.42
03-04-2020,11:30,CONDOMINIO BANDEIRANTES,609,3,1850.35,751.46,895.51,06705-300,BAIXA,Orgânico,1.77,68.35,584.59,11.12
03-04-2020,14:45,SKY HOUSE,230,3,700.78,284.7,331.74,03141-060,ALTA,Vidro,0.86,92.68,258.44,42.22
03-04-2020,10:30,PLAZA MAYOR,358,3,1086.17,441.36,647.36,05303-020,BAIXA,Papel,1.93,80.11,454.29,40.31
03-04-2020,13:15,MAXI PIRITUBA,223,3,679.91,276.6,231.17,02936-001,ALTA,Papelão,1.92,84.43,444.97,45.22
03-04-2020,09:45,EDIFICIO JOSÉ MARTINS (HUB PAULISTA),16,3,51.59,20.97,17.71,04543-011,BAIXA,Orgânico,1.89,87.38,347.31,55.49
03-04-2020,14:00,LED BARRA FUNDA,551,3,1636.71,664.42,508.08,01136-000,ALTA,Plástico,0.73,58.51,592.42,46.06
03-04-2020,13:30,CIDADE VIVA OFFICES,459,3,1402.48,569.47,776.64,03317-000,BAIXA,Plástico,0.9,62.66,425.22,23.72
03-04-2020,15:30,BRISA DA MATA,159,3,468.9,190.6,156.28,08122-600,ALTA,Plástico,0.53,55.58,242.2,27.93
03-04-2020,11:00,FIT BOSQUE ITAQUERA,257,3,789.06,320.35,287.04,08260-000,ALTA,Plástico,0.32,82.92,540.65,36.03
03-04-2020,12:45,TORRE DE TAVORA,40,3,126.54,51.46,73.61,04075-010,BAIXA,Vidro,0.28,50.34,378.56,31.74
03-04-2020,08:30,VIDA BELA,960,3,2917.62,1183.12,1685.75,03118-001,BAIXA,Papelão,1.29,80.01,857.56,51.49
03-04-2020,09:15,EDÍFICIO PAULICEIA E SÃO CARLOS DO PINHAL,240,3,729.02,296.33,440.24,01310-300,BAIXA,Papelão,1.11,81.41,66.53,46.24
03-04-2020,10:00,VARANDA BOTANIC,138,3,420.49,170.99,233.16,05543-060,BAIXA,Vidro,0.4,83.95,243.89,15.23
03-04-2020,08:00,CONDOMÍNIO RESIDENCIAL GOLF PARK,144,3,439.56,178.68,224.82,04038-001,BAIXA,Papel,1.51,79.07,159.15,38.39
03-04-2020,11:30,CONDOMÍNIO PATEO ANDALUZ,199,3,604.79,245.7,264.24,04054-011,ALTA,Papelão,0.83,75.76,464.24,36.91
03-04-2020,14:45,CONDOMÍNIO RESIDENCIAL FLAMBOYANT,216,3,657.41,267.03,386.73,06038-310,BAIXA,Orgânico,1.29,82.27,379.56,19.08
03-04-2020,09:00,INNOVA III & IV,282,3,1745.92,703.31,1178.36,04211-320,BAIXA,Plástico,0.73,70.05,546.15,13.17
03-04-2020,12:00,MAGNUM RESIDENCIAL,584,3,1672.17,658.82,1116.37,05085-010,BAIXA,Plástico,0.66,51.5,587.87,36.03
03-04-2020,09:45,EDIFÍCIO LINA JARDINS,30,3,1792.56,730.91,685.06,01415-001,BAIXA,Orgânico,1.74,70.13,320.99,37.1
03-04-2020,13:00,CONDOMÍNIO RESIDENCIAL ARICANDUVA,520,3,1565.43,621.57,959.41,03978-160,BAIXA,Papelão,0.9,58.54,802.03,46.27
03-04-2020,14:30,HELLO VILA MARIANA,196,3,1834.79,705.12,1075.44,04101-000,BAIXA,Orgânico,0.93,87.59,768.25,23.83
03-04-2020,08:30,RESIDENCIAL TIETÊ,228,3,1652.04,666.55,521.21,03026-000,ALTA,Vidro,0.15,58.59,512.92,28.9
03-04-2020,09:15,EASY CIDADE UNIVERSITÁRIA,330,3,1855.7,712.33,557.39,05366-000,ALTA,Vidro,0.29,65.52,296.26,15.37
03-04-2020,10:00,NURBAN PINHEIROS,103,3,1694.92,659.62,731.13,05423-010,BAIXA,Orgânico,0.65,92.85,384.4,23.28
03-04-2020,11:45,UPPER SÃO CAETANO,124,3,1618.79,621.42,901.29,09530-001,BAIXA,Papelão,1.42,84.82,599.22,59.93
03-04-2020,14:00,BE URBAN METRÔ BROOKLIN,203,3,1863.24,719.63,821.08,04705-000,ALTA,Vidro,1.27,64.07,789.19,40.63
03-04-2020,13:30,PÁTIO MONDRIAN,137,3,1779.16,701.84,573.41,04793-100,ALTA,Papelão,0.78,84.65,610.26,11.11
03-04-2020,12:15,CONDOMÍNIO DEZ EUCALIPTO,300,3,1631.85,613.77,744.47,06278-080,ALTA,Papelão,0.25,64.74,430.45,52.11
